x,y,ticker
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,MMM
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,CAT
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,DAL
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,MCD
-56.769066,1.1318991,NKE
-56.769066,1.1318991,NKE
-56.769066,1.1318991,NKE
-56.769066,1.1318991,NKE
-56.769066,1.1318991,NKE
